STRUCTURE,STRUCTURE_ID,freq,unit,frequenc,sex,age,bmi,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI25-29,TR,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,AT,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,BE,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,BG,2019,11.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,CY,2019,8.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,CZ,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,DE,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,DK,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,EE,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,EL,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,ES,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,EU27_2020,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,FI,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,FR,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,HR,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,HU,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,IE,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,IS,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,IT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,LT,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,LU,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,LV,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,MT,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,NO,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,PL,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,PT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,RO,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,RS,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,SE,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,SI,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,SK,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE25,TR,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,AT,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,BE,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,BG,2019,10.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,CY,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,CZ,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,DE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,DK,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,EE,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,EL,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,ES,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,EU27_2020,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,FI,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,FR,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,HR,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,HU,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,IE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,IS,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,IT,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,LT,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,LU,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,LV,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,MT,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,NO,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,PL,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,PT,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,RO,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,RS,2019,12.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,SE,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,SI,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,SK,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_GE30,TR,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,AT,2019,4.0,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,BE,2019,2.0,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,DE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,ES,2019,0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,EU27_2020,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,FR,2019,0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,IE,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,IT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,PL,2019,4.9,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,RS,2019,3.6,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y55-64,BMI_LT18P5,TR,2019,3.5,u
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,AT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,BE,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,BG,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,CY,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,CZ,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,DE,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,DK,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,EE,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,EL,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,ES,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,EU27_2020,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,FI,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,FR,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,HR,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,HU,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,IE,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,IS,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,IT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,LT,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,LU,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,MT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,NO,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,PL,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,PT,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,RO,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,RS,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,SE,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,SI,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,SK,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI18P5-24,TR,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,AT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,BE,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,BG,2019,9.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,CY,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,CZ,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,DE,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,DK,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,EE,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,EL,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,ES,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,EU27_2020,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,FI,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,FR,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,HR,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,HU,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,IE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,IS,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,IT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,LT,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,LU,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,LV,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,MT,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,NO,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,PL,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,PT,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,RO,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,RS,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,SE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,SI,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,SK,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI25-29,TR,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,AT,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,BE,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,BG,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,CY,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,CZ,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,DE,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,DK,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,EE,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,EL,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,ES,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,EU27_2020,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,FI,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,FR,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,HR,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,HU,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,IE,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,IS,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,IT,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,LT,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,LU,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,LV,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,MT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,NO,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,PL,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,PT,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,RO,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,RS,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,SE,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,SI,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,SK,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE25,TR,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,AT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,BE,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,BG,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,CY,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,CZ,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,DE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,DK,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,EE,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,EL,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,ES,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,EU27_2020,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,FI,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,FR,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,HR,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,HU,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,IE,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,IS,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,IT,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,LT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_FV7M(1.0),A,PC,4-6W,T,Y65-74,BMI_GE30,LU,2019,4.9,
