STRUCTURE,STRUCTURE_ID,freq,unit,duration,bmi,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,MT,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,NL,2019,18.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,NO,2019,26.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,PL,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,PT,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,RO,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,RS,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,SE,2019,27.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,SI,2019,13.5,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,SK,2019,12.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-54,TR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,AT,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,BE,2019,6.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,BG,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,CY,2019,11.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,CZ,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,DE,2019,16.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,DK,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,EE,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,EL,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,ES,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,EU27_2020,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,FR,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,HR,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,HU,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,IE,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,IS,2019,27.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,IT,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,LT,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,LU,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,LV,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,MT,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,NL,2019,15.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,NO,2019,27.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,PL,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,PT,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,RO,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,RS,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,SE,2019,25.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,SI,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,SK,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y45-64,TR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,AT,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,BE,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,CY,2019,13.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,CZ,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,DE,2019,17.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,DK,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,EE,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,EL,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,ES,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,EU27_2020,2019,10.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,FR,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,HR,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,HU,2019,7.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,IE,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,IS,2019,18.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,IT,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,LT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,LU,2019,11.4,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,LV,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,MT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,NL,2019,12.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,NO,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,PL,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,PT,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,RO,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,RS,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,SE,2019,22.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,SI,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,SK,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y55-64,TR,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,AT,2019,11.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,BE,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,BG,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,CY,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,CZ,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,DE,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,DK,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,EE,2019,4.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,EL,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,ES,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,EU27_2020,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,FR,2019,6.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,HR,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,HU,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,IE,2019,12.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,IS,2019,32.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,IT,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,LT,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,LU,2019,12.9,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,LV,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,MT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,NL,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,NO,2019,17.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,PL,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,PT,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,RO,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,RS,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,SE,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,SI,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,SK,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y65-74,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,AT,2019,14.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,BE,2019,7.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,BG,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,CY,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,CZ,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,DE,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,DK,2019,22.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,EE,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,EL,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,ES,2019,8.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,EU27_2020,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,FR,2019,7.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,HR,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,HU,2019,9.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,IE,2019,16.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,IS,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,IT,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,LT,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,LU,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,LV,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,MT,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,NL,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,NO,2019,29.8,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,PL,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,PT,2019,6.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,RO,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,RS,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,SE,2019,21.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,SI,2019,7.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,SK,2019,7.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE18,TR,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,AT,2019,8.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,BE,2019,7.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,BG,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,CY,2019,5.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,CZ,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,DE,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,DK,2019,21.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,EE,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,EL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,ES,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,EU27_2020,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,FR,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,HR,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,HU,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,IE,2019,15.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,IS,2019,29.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,IT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,LT,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,LU,2019,9.7,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,LV,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,MT,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,NL,2019,10.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,NO,2019,20.1,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,PL,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,PT,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,RO,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,RS,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,SE,2019,18.3,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,SI,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,SK,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE65,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,AT,2019,5.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,BE,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,BG,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,CY,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,CZ,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,DE,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,DK,2019,19.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,EE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,EL,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,ES,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,EU27_2020,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,FR,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,HR,2019,3.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,HU,2019,6.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,IE,2019,21.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,IS,2019,24.1,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,IT,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,LT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,LV,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,MT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,NL,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,NO,2019,25.0,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,PL,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,PT,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,RS,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,SE,2019,11.2,u
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,SI,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,SK,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,F,Y_GE75,TR,2019,0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,AT,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,BE,2019,10.5,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,BG,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,CY,2019,9.9,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,CZ,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_PE2M(1.0),A,PC,MN150-299,BMI_GE30,M,TOTAL,DE,2019,15.2,
