STRUCTURE,STRUCTURE_ID,freq,airpol,indic_he,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2009,881,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2010,961,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2011,910,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2012,712,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2013,787,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2014,721,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2015,651,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2016,589,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2017,577,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2018,617,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2019,440,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DE,2020,356,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2005,609,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2007,560,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2008,492,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2009,469,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2010,522,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2011,689,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2012,392,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2013,352,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2014,494,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2015,362,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2016,324,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2017,258,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2018,405,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2019,323,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,DK,2020,193,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2005,675,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2007,574,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2008,409,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2009,250,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2010,396,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2011,322,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2012,301,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2013,279,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2014,367,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2015,197,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2016,118,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2017,64,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2018,202,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2019,71,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EE,2020,52,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2005,1547,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2007,1232,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2008,1308,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2009,1334,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2010,1173,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2011,1274,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2012,1172,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2013,1160,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2014,963,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2015,1180,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2016,1205,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2017,1927,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2018,1087,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2019,884,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EL,2020,804,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2005,903,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2007,835,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2008,642,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2009,643,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2010,508,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2011,549,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2012,507,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2013,414,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2014,402,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2015,539,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2016,442,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2017,488,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2018,368,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2019,370,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ES,2020,365,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2005,1131,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2007,938,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2008,950,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2009,973,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2010,987,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2011,1054,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2012,896,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2013,865,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2014,772,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2015,804,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2016,730,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2017,753,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2018,726,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2019,582,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,EU27_2020,2020,545,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2005,288,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2007,285,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2008,191,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2009,140,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2010,220,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2011,205,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2012,163,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2013,78,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2014,181,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2015,46,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2016,45,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2017,20,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2018,88,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2019,34,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FI,2020,12,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2005,760,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2007,675,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2008,706,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2009,800,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2010,817,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2011,817,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2012,705,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2013,687,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2014,446,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2015,516,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2016,450,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2017,412,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2018,408,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2019,334,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,FR,2020,270,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2005,1657,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2007,1327,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2008,1276,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2009,1366,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2010,1380,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2011,1514,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2012,1078,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2013,1050,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2014,960,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2015,1126,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2016,1286,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2017,1145,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2018,1183,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2019,893,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HR,2020,996,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2005,2136,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2007,1603,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2008,1606,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2009,1665,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2010,1656,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2011,1996,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2012,1471,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2013,1366,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2014,1290,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2015,1499,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2016,1349,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2017,1457,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2018,1420,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2019,1011,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,HU,2020,1056,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2005,178,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2007,88,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2008,203,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2009,196,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2010,259,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2011,197,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2012,158,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2013,217,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2014,205,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2015,95,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2016,112,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2017,67,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2018,153,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2019,146,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IE,2020,120,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2005,290,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2009,223,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2014,266,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2015,215,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2016,188,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2017,197,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2018,175,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IS,2019,147,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2005,1293,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2007,1106,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2008,1049,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2009,1037,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2010,932,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2011,1185,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2012,1046,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2013,987,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2014,807,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2015,993,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2016,854,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2017,885,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2018,782,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2019,712,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,IT,2020,775,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2005,500,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2009,393,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2014,229,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2015,343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2016,380,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2017,283,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2018,275,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LI,2019,258,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2005,1186,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2007,1026,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2008,1185,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2009,834,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2010,1211,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2011,1041,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2012,909,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2013,987,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2014,1135,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2015,820,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2016,818,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2017,577,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2018,840,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2019,778,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LT,2020,571,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2005,659,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2007,495,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2008,570,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2009,685,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2010,661,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2011,553,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2012,471,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2013,561,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2014,416,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2015,417,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2016,371,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2017,303,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2018,290,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2019,177,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LU,2020,130,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2005,1392,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2007,863,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2008,1317,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2009,942,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2010,1143,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2011,842,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2012,867,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2013,920,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2014,1063,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2015,736,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2016,729,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2017,526,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2018,846,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2019,594,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,LV,2020,479,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2005,1657,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2009,1747,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2014,1340,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2015,1542,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2016,1658,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2017,1607,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2018,1728,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,ME,2019,1566,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2005,2665,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2009,2423,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2014,2066,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2015,2157,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2016,2513,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2017,2700,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2018,2343,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MK,2019,1632,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2005,926,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2007,794,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2008,659,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2009,719,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2010,571,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2011,689,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2012,492,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2013,477,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2014,453,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2015,511,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2016,413,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2017,438,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2018,499,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2019,465,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,MT,2020,338,
dataflow,ESTAT:HLTH_CD_IAP(1.0),A,PM2_5,YLL,RT,NL,2005,826,
