STRUCTURE,STRUCTURE_ID,freq,unit,n_portion,sex,age,bmi,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y55-64,BMI_LT18P5,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,AT,2019,77.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,BE,2019,68.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,BG,2019,44.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,CY,2019,68.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,CZ,2019,51.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,DE,2019,68.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,DK,2019,41.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,EE,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,EL,2019,67.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,ES,2019,70.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,EU27_2020,2019,61.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,FI,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,FR,2019,57.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,HR,2019,70.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,HU,2019,66.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,IE,2019,67.3,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,IS,2019,74.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,IT,2019,66.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,LT,2019,46.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,LU,2019,50.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,LV,2019,40.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,MT,2019,65.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,NL,2019,40.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,NO,2019,70.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,PL,2019,58.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,PT,2019,65.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,RO,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,RS,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,SE,2019,66.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,SI,2019,80.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,SK,2019,52.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI18P5-24,TR,2019,55.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,AT,2019,75.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,BE,2019,61.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,BG,2019,50.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,CY,2019,65.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,CZ,2019,49.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,DE,2019,69.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,DK,2019,47.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,EE,2019,57.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,EL,2019,58.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,ES,2019,71.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,EU27_2020,2019,60.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,FI,2019,60.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,FR,2019,61.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,HR,2019,73.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,HU,2019,65.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,IE,2019,56.5,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,IS,2019,59.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,IT,2019,68.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,LT,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,LU,2019,40.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,LV,2019,38.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,MT,2019,67.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,NL,2019,39.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,NO,2019,77.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,PL,2019,60.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,PT,2019,59.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,RO,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,RS,2019,52.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,SE,2019,67.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,SI,2019,77.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,SK,2019,52.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI25-29,TR,2019,62.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,AT,2019,75.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,BE,2019,63.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,BG,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,CY,2019,68.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,CZ,2019,50.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,DE,2019,69.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,DK,2019,43.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,EE,2019,59.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,EL,2019,59.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,ES,2019,71.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,EU27_2020,2019,61.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,FI,2019,58.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,FR,2019,59.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,HR,2019,71.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,HU,2019,68.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,IE,2019,51.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,IS,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,IT,2019,69.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,LT,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,LU,2019,46.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,LV,2019,38.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,MT,2019,65.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,NL,2019,39.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,NO,2019,74.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,PL,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,PT,2019,61.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,RO,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,RS,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,SE,2019,68.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,SI,2019,80.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,SK,2019,53.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE25,TR,2019,60.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,AT,2019,74.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,BE,2019,65.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,BG,2019,48.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,CY,2019,74.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,CZ,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,DE,2019,69.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,DK,2019,36.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,EE,2019,60.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,EL,2019,61.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,ES,2019,70.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,EU27_2020,2019,62.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,FI,2019,55.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,FR,2019,56.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,HR,2019,70.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,HU,2019,72.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,IE,2019,48.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,IS,2019,56.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,IT,2019,71.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,LT,2019,44.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,LU,2019,56.5,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,LV,2019,38.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,MT,2019,62.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,NL,2019,41.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,NO,2019,64.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,PL,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,PT,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,RO,2019,23.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,RS,2019,55.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,SE,2019,71.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,SI,2019,83.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,SK,2019,53.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_GE30,TR,2019,57.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,CZ,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,DE,2019,67.9,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,ES,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,EU27_2020,2019,63.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,FR,2019,67.7,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,IE,2019,49.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,IT,2019,74.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,NL,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,PT,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,RO,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,RS,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y65-74,BMI_LT18P5,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,AT,2019,66.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,BE,2019,68.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,BG,2019,47.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,CY,2019,62.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,CZ,2019,50.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,DE,2019,61.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,DK,2019,42.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,EE,2019,50.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,EL,2019,62.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,ES,2019,68.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,EU27_2020,2019,58.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,FI,2019,53.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,FR,2019,55.8,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,HR,2019,63.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,HU,2019,58.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,IE,2019,44.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,IS,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,IT,2019,66.1,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,LT,2019,48.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,LU,2019,43.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,LV,2019,45.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,MT,2019,54.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,NL,2019,31.9,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,NO,2019,65.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,PL,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,PT,2019,58.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,RO,2019,27.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,RS,2019,49.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,SE,2019,62.4,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,SI,2019,65.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,SK,2019,57.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI18P5-24,TR,2019,60.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,AT,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,BE,2019,69.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,BG,2019,50.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,CY,2019,62.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,CZ,2019,48.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,DE,2019,64.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,DK,2019,43.3,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,EE,2019,53.2,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,EL,2019,55.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,ES,2019,69.6,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,EU27_2020,2019,58.7,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,FI,2019,54.0,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,FR,2019,58.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,HR,2019,66.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,HU,2019,61.5,
dataflow,ESTAT:HLTH_EHIS_FV3M(1.0),A,PC,1-4,F,Y_GE18,BMI25-29,IE,2019,43.6,
