STRUCTURE,STRUCTURE_ID,freq,unit,isced11,hlth_pb,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,EU27_2020,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,EU28,2014,2.2,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,FI,2014,5.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,FI,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,FR,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,FR,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,HR,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,HR,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,HU,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,HU,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IE,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IE,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IS,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IS,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IT,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,IT,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LT,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LU,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LU,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LV,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,LV,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,MT,2014,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,MT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,NL,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,NO,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,NO,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,PL,2014,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,PL,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,PT,2014,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,PT,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,RO,2014,0.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,RS,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SE,2014,6.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SE,2019,11.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SI,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SI,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SK,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,SK,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,TR,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,TR,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-34,UK,2014,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y25-64,EU27_2020,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,AT,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,AT,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,BE,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,BG,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,BG,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,CY,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,CY,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,CZ,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,CZ,2019,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,DE,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,DE,2019,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,DK,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,DK,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EE,2019,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EL,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EL,2019,0.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,ES,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,ES,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EU27_2020,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EU27_2020,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,EU28,2014,2.1,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,FI,2014,4.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,FI,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,FR,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,FR,2019,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,HR,2014,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,HR,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,HU,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,HU,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IE,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IE,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IS,2014,5.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IS,2019,6.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IT,2014,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,IT,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LT,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LT,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LU,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LU,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LV,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,LV,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,MT,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,MT,2019,0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,NL,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,NO,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,NO,2019,2.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,PL,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,PL,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,PT,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,PT,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,RO,2014,0.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,RO,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,RS,2019,0.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SE,2014,5.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SE,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SI,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SI,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SK,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,SK,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,TR,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,TR,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y35-44,UK,2014,4.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,AT,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,AT,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,BE,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,BG,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,BG,2019,0.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,CY,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,CY,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,CZ,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,CZ,2019,1.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,DE,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,DE,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,DK,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,DK,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EE,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EE,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EL,2014,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EL,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,ES,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,ES,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EU27_2020,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EU27_2020,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,EU28,2014,3.1,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,FI,2014,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,FI,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,FR,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,FR,2019,6.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,HR,2014,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,HR,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,HU,2014,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,HU,2019,1.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IE,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IE,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IS,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IS,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IT,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,IT,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LT,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LU,2014,6.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LU,2019,6.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LV,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,LV,2019,1.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,MT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,MT,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,NL,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,NO,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,NO,2019,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,PL,2014,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,PL,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,PT,2014,3.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,PT,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,RO,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,RO,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,RS,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SE,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SE,2019,7.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SI,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SI,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SK,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,SK,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,TR,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,TR,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-54,UK,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,AT,2014,1.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,AT,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,BE,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,BG,2014,3.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,BG,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,CY,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,CY,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,CZ,2014,1.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,CZ,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,DE,2014,4.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,DE,2019,4.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,DK,2014,2.6,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,DK,2019,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EE,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EL,2014,2.2,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EL,2019,0.5,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,ES,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,ES,2019,2.3,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EU27_2020,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EU27_2020,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,EU28,2014,3.1,e
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,FI,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,FI,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,FR,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,FR,2019,5.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,HR,2014,0.9,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,HR,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,HU,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,HU,2019,2.4,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,IE,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,IE,2019,2.1,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,IS,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_MH1E(1.0),A,PC,ED3_4,DPR_MJR,T,Y45-64,IS,2019,4.5,
