STRUCTURE,STRUCTURE_ID,freq,assist,lev_limit,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,ES,2019,57.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,EU27_2020,2014,26.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,EU27_2020,2019,23.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,EU28,2014,25.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,FR,2019,6.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IE,2019,12.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IT,2014,29.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,IT,2019,23.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LT,2019,13.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,NL,2014,0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,NL,2019,4.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,PL,2014,20.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,PL,2019,3.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,PT,2014,5.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,PT,2019,8.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,RO,2014,53.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,RO,2019,48.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,RS,2019,42.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SI,2019,42.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,SK,2019,38.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,TR,2019,58.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,F,PC,UK,2014,16.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,AT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,BE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,CZ,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,CZ,2019,11.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,DE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,DE,2019,9.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EL,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EL,2019,9.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,ES,2014,18.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,ES,2019,34.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EU27_2020,2014,18.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EU27_2020,2019,14.2,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,EU28,2014,17.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,FR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,FR,2019,2.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,HU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IE,2014,0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,IT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,NL,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,NL,2019,5.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,NO,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,PL,2014,22.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,PL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,PT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,PT,2019,6.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,RO,2014,50.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,RO,2019,43.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,RS,2019,33.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,TR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,M,PC,UK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,AT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,AT,2019,7.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,BE,2014,9.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,BE,2019,6.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,BG,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,BG,2019,23.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,CY,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,CZ,2014,10.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,CZ,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,DE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,DE,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,DK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EL,2014,14.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EL,2019,23.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,ES,2014,21.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,ES,2019,47.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EU27_2020,2014,23.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EU27_2020,2019,19.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,EU28,2014,22.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,FI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,FR,2014,14.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,FR,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,HR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,HR,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,HU,2014,10.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,HU,2019,10.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IE,2019,21.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IS,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IS,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IT,2014,29.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,IT,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LT,2019,15.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LU,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LV,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,LV,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,MT,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,NL,2014,2.5,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,NL,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,NO,2014,13.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,PL,2014,21.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,PL,2019,17.2,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,PT,2014,4.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,PT,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,RO,2014,52.5,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,RO,2019,46.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,RS,2019,39.6,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SE,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SE,2019,8.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SI,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SI,2019,40.8,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SK,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,SK,2019,34.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,TR,2014,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,TR,2019,48.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,NONE,Y_GE75,T,PC,UK,2014,15.4,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,AT,2019,28.4,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,CZ,2019,40.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,DE,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,EE,2019,89.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,EL,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,ES,2019,50.0,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,EU27_2020,2019,34.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,FI,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,FR,2019,23.3,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,HR,2019,72.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,HU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,IE,2019,50.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,IS,2019,57.3,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,IT,2019,59.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,LT,2019,17.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,LU,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,LV,2019,9.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,MT,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,NL,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,NO,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,PL,2019,36.7,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,PT,2019,36.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,RO,2019,64.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,RS,2019,44.9,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,SE,2019,25.7,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,SI,2019,31.6,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,SK,2019,38.9,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,F,PC,TR,2019,65.1,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,AT,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,BE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,BG,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,CY,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,CZ,2019,43.1,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,DE,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,DK,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_PCHLPD(1.0),A,LACK,SEV,Y55-64,M,PC,EL,2019,,u
