STRUCTURE,STRUCTURE_ID,freq,unit,sex,age,lev_diff,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,MT,2014,47.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,MT,2019,14.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,NL,2014,42.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,NL,2019,30.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,NO,2014,32.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,NO,2019,35.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,PL,2014,13.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,PL,2019,14.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,PT,2014,17.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,PT,2019,14.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,RO,2014,7.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,RO,2019,6.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,RS,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SE,2014,16.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SE,2019,15.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SI,2014,16.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SI,2019,12.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SK,2014,8.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,SK,2019,8.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,TR,2014,2.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,TR,2019,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,LTD,UK,2014,20.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,AT,2014,1.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,AT,2019,8.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,BE,2014,26.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,BE,2019,29.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,BG,2014,6.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,BG,2019,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,CY,2014,3.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,CY,2019,4.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,CZ,2014,7.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,CZ,2019,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,DE,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,DE,2019,14.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,DK,2014,24.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,DK,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EE,2014,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EE,2019,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EL,2014,5.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EL,2019,2.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,ES,2014,17.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,ES,2019,9.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EU27_2020,2014,10.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EU27_2020,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,EU28,2014,10.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,FI,2014,11.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,FI,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,FR,2014,21.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,FR,2019,24.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,HR,2014,5.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,HR,2019,8.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,HU,2014,9.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,HU,2019,10.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,IE,2014,14.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,IE,2019,11.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,IS,2014,29.2,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,IT,2014,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,IT,2019,4.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LT,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LU,2014,15.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LU,2019,14.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,MT,2014,41.4,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,MT,2019,11.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,NL,2014,25.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,NL,2019,13.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,NO,2014,28.3,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,NO,2019,21.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,PL,2014,5.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,PL,2019,4.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,PT,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,PT,2019,5.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,RO,2014,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,RO,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,RS,2019,1.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SE,2014,5.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SE,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SI,2014,5.8,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SI,2019,3.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SK,2014,2.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,SK,2019,4.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,TR,2019,4.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,MOD,UK,2014,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,AT,2014,6.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,AT,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,BE,2014,11.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,BE,2019,11.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,BG,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,BG,2019,0.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,CY,2014,3.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,CY,2019,0.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,CZ,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,CZ,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,DE,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,DE,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,DK,2014,7.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,DK,2019,6.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EE,2014,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EE,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EL,2014,0.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EL,2019,1.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,ES,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,ES,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EU27_2020,2014,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EU27_2020,2019,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,EU28,2014,3.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,FI,2014,3.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,FI,2019,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,FR,2014,12.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,FR,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,HR,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,HR,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,HU,2014,3.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,HU,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,IE,2014,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,IE,2019,1.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,IS,2014,18.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,IT,2014,1.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,IT,2019,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LT,2014,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LT,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LU,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LU,2019,4.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LV,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,LV,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,MT,2014,15.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,MT,2019,7.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,NL,2014,1.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,NL,2019,4.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,NO,2014,8.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,NO,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,PL,2014,2.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,PL,2019,0.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,PT,2014,3.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,PT,2019,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,RO,2014,1.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,RO,2019,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,RS,2019,1.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SE,2014,1.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SE,2019,0.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SI,2014,2.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SI,2019,2.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SK,2014,0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,SK,2019,,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,TR,2014,0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,TR,2019,0.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,NONE,UK,2014,3.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,AT,2014,23.1,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,AT,2019,30.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,BE,2014,48.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,BE,2019,46.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,BG,2014,14.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,BG,2019,10.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,CY,2014,25.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,CY,2019,18.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,CZ,2014,23.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,CZ,2019,15.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,DE,2014,28.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,DE,2019,42.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,DK,2014,56.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,DK,2019,56.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EE,2014,12.4,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EE,2019,9.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EL,2014,17.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EL,2019,19.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,ES,2014,30.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,ES,2019,29.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EU27_2020,2014,32.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EU27_2020,2019,30.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,EU28,2014,32.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,FI,2014,45.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,FI,2019,21.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,FR,2014,60.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,FR,2019,40.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,HR,2014,14.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,HR,2019,27.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,HU,2014,15.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,HU,2019,22.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,IE,2014,40.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,IE,2019,52.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,IS,2014,68.6,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,IT,2014,31.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,IT,2019,29.2,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LT,2014,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LT,2019,13.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LU,2014,29.3,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LU,2019,44.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LV,2014,8.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,LV,2019,9.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,MT,2014,52.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,MT,2019,16.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,NL,2014,53.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,NL,2019,49.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,NO,2014,36.0,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,NO,2019,59.9,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,PL,2014,18.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,PL,2019,20.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,PT,2014,25.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,PT,2019,19.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,RO,2014,9.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,RO,2019,8.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,RS,2019,15.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SE,2014,37.7,u
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SE,2019,35.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SI,2014,21.5,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SI,2019,16.1,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SK,2014,13.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,SK,2019,11.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,TR,2014,2.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,TR,2019,5.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,M,Y_GE75,SEV,UK,2014,29.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,AT,2019,5.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,BE,2019,28.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,BG,2019,5.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,CY,2019,5.7,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,CZ,2019,3.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,DE,2019,11.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,DK,2019,9.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,EE,2019,4.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,EL,2019,7.8,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,ES,2019,8.0,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,EU27_2020,2019,8.4,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,FI,2019,2.6,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,FR,2019,14.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,HR,2019,6.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,HU,2019,3.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,IE,2019,7.3,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,IT,2019,5.9,
dataflow,ESTAT:HLTH_EHIS_AM7TA(1.0),A,PC,T,Y55-64,LTD,LT,2019,1.2,
