STRUCTURE,STRUCTURE_ID,freq,unit,age,severity,wstatus,diagnose,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,HEARING,EU_V,1999,570,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,MUSC_SKE,EU_V,1999,1671,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,OTHER,EU_V,1999,562,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,PULMONAR,EU_V,1999,136,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,SKIN_DIS,EU_V,1999,322,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,STRESS,EU_V,1999,103,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,TOTAL,EU_V,1999,3912,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M1-3,UNE,UNK,EU_V,1999,548,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,CARDIO_V,EU_V,1999,1829,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,HEAD_EYE,EU_V,1999,425,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,HEARING,EU_V,1999,1279,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,INFECTIO,EU_V,1999,1849,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,MUSC_SKE,EU_V,1999,55543,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,OTHER,EU_V,1999,8507,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,PULMONAR,EU_V,1999,2486,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,SKIN_DIS,EU_V,1999,219,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,STRESS,EU_V,1999,25125,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,TOTAL,EU_V,1999,149644,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP,UNK,EU_V,1999,52380,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,CARDIO_V,EU_V,1999,2206,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,HEAD_EYE,EU_V,1999,425,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,HEARING,EU_V,1999,1279,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,INFECTIO,EU_V,1999,1849,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,MUSC_SKE,EU_V,1999,57412,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,OTHER,EU_V,1999,8507,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,PULMONAR,EU_V,1999,2664,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,SKIN_DIS,EU_V,1999,219,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,STRESS,EU_V,1999,26158,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,TOTAL,EU_V,1999,164208,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,EMP_W,UNK,EU_V,1999,63488,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,CARDIO_V,EU_V,1999,377,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,MUSC_SKE,EU_V,1999,1870,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,PULMONAR,EU_V,1999,178,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,STRESS,EU_V,1999,1032,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,TOTAL,EU_V,1999,14564,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,M_GE3,UNE,UNK,EU_V,1999,11108,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,HEAD_EYE,EU_V,1999,457,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,HEARING,EU_V,1999,1802,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,INFECTIO,EU_V,1999,359,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,MUSC_SKE,EU_V,1999,3046,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,OTHER,EU_V,1999,32,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,PULMONAR,EU_V,1999,1297,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,SKIN_DIS,EU_V,1999,434,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,STRESS,EU_V,1999,784,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,TOTAL,EU_V,1999,30182,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP,UNK,EU_V,1999,21971,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,CARDIO_V,EU_V,1999,1005,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,HEAD_EYE,EU_V,1999,1903,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,HEARING,EU_V,1999,1802,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,INFECTIO,EU_V,1999,739,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,MUSC_SKE,EU_V,1999,33051,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,OTHER,EU_V,1999,8259,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,PULMONAR,EU_V,1999,4683,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,SKIN_DIS,EU_V,1999,2621,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,STRESS,EU_V,1999,13410,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,TOTAL,EU_V,1999,127705,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,EMP_W,UNK,EU_V,1999,60235,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,CARDIO_V,EU_V,1999,740,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,HEAD_EYE,EU_V,1999,1410,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,INFECTIO,EU_V,1999,380,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,MUSC_SKE,EU_V,1999,24703,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,OTHER,EU_V,1999,8119,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,PULMONAR,EU_V,1999,3009,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,SKIN_DIS,EU_V,1999,2035,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,STRESS,EU_V,1999,11553,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,TOTAL,EU_V,1999,84713,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,INAC,UNK,EU_V,1999,32764,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,CARDIO_V,EU_V,1999,265,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,HEAD_EYE,EU_V,1999,36,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,MUSC_SKE,EU_V,1999,5302,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,OTHER,EU_V,1999,108,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,PULMONAR,EU_V,1999,377,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,SKIN_DIS,EU_V,1999,151,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,STRESS,EU_V,1999,1072,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,TOTAL,EU_V,1999,12810,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,NSP,UNE,UNK,EU_V,1999,5500,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,CARDIO_V,EU_V,1999,20022,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,HEAD_EYE,EU_V,1999,33217,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,HEARING,EU_V,1999,21786,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,INFECTIO,EU_V,1999,34389,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,MUSC_SKE,EU_V,1999,519736,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,OTHER,EU_V,1999,62523,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,PULMONAR,EU_V,1999,61500,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,SKIN_DIS,EU_V,1999,24452,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,STRESS,EU_V,1999,238317,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,TOTAL,EU_V,1999,1168714,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP,UNK,EU_V,1999,152771,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,CARDIO_V,EU_V,1999,23079,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,HEAD_EYE,EU_V,1999,36646,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,HEARING,EU_V,1999,22680,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,INFECTIO,EU_V,1999,34946,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,MUSC_SKE,EU_V,1999,572318,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,OTHER,EU_V,1999,74316,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,PULMONAR,EU_V,1999,69584,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,SKIN_DIS,EU_V,1999,28947,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,STRESS,EU_V,1999,256830,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,TOTAL,EU_V,1999,1323674,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,EMP_W,UNK,EU_V,1999,204328,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,CARDIO_V,EU_V,1999,2254,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,HEAD_EYE,EU_V,1999,3199,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,HEARING,EU_V,1999,174,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,INFECTIO,EU_V,1999,557,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,MUSC_SKE,EU_V,1999,35272,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,OTHER,EU_V,1999,9953,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,PULMONAR,EU_V,1999,4974,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,SKIN_DIS,EU_V,1999,2858,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,STRESS,EU_V,1999,12589,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,TOTAL,EU_V,1999,104593,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,INAC,UNK,EU_V,1999,32764,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,CARDIO_V,EU_V,1999,802,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,HEAD_EYE,EU_V,1999,231,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,HEARING,EU_V,1999,719,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,MUSC_SKE,EU_V,1999,17310,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,OTHER,EU_V,1999,1840,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,PULMONAR,EU_V,1999,3110,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,SKIN_DIS,EU_V,1999,1638,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,STRESS,EU_V,1999,5924,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,TOTAL,EU_V,1999,50367,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y35-44,TOTAL,UNE,UNK,EU_V,1999,18793,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,CARDIO_V,EU_V,1999,4338,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,HEAD_EYE,EU_V,1999,5448,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,HEARING,EU_V,1999,600,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,INFECTIO,EU_V,1999,3806,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,MUSC_SKE,EU_V,1999,31743,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,OTHER,EU_V,1999,3929,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,PULMONAR,EU_V,1999,6986,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,SKIN_DIS,EU_V,1999,753,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,STRESS,EU_V,1999,15823,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,TOTAL,EU_V,1999,75000,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP,UNK,EU_V,1999,1576,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,CARDIO_V,EU_V,1999,4338,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,HEAD_EYE,EU_V,1999,5448,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,HEARING,EU_V,1999,600,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,INFECTIO,EU_V,1999,3806,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,MUSC_SKE,EU_V,1999,32243,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,OTHER,EU_V,1999,3929,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,PULMONAR,EU_V,1999,7380,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,SKIN_DIS,EU_V,1999,753,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,STRESS,EU_V,1999,16604,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,TOTAL,EU_V,1999,76675,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,EMP_W,UNK,EU_V,1999,1576,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,MUSC_SKE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,PULMONAR,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,STRESS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,TOTAL,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,INAC,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,CARDIO_V,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,HEAD_EYE,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,HEARING,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,INFECTIO,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,MUSC_SKE,EU_V,1999,500,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,OTHER,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,PULMONAR,EU_V,1999,394,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,SKIN_DIS,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,STRESS,EU_V,1999,781,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,TOTAL,EU_V,1999,1675,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D1-3,UNE,UNK,EU_V,1999,0,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,CARDIO_V,EU_V,1999,7169,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,HEAD_EYE,EU_V,1999,1285,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,HEARING,EU_V,1999,2023,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,INFECTIO,EU_V,1999,3032,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,MUSC_SKE,EU_V,1999,57884,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,OTHER,EU_V,1999,7112,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,PULMONAR,EU_V,1999,5736,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,SKIN_DIS,EU_V,1999,420,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,STRESS,EU_V,1999,27071,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,TOTAL,EU_V,1999,130320,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP,UNK,EU_V,1999,18587,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,CARDIO_V,EU_V,1999,7169,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,HEAD_EYE,EU_V,1999,1285,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,HEARING,EU_V,1999,2023,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,INFECTIO,EU_V,1999,3032,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,MUSC_SKE,EU_V,1999,60515,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,OTHER,EU_V,1999,7112,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,PULMONAR,EU_V,1999,5736,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,SKIN_DIS,EU_V,1999,420,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,STRESS,EU_V,1999,27820,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,TOTAL,EU_V,1999,134517,
dataflow,ESTAT:HSW_HP_SVDWA(1.0),A,NR,Y45-54,D14-29,EMP_W,UNK,EU_V,1999,19403,
